seed,metric,frac_overlap,metric_overlap,metric_ood_all_mnist,metric_ood_all_svhn
3,cka,0.1,0.957076,0.902209,0.899560
3,unbiased_cka,0.1,0.955978,0.900108,0.897110
3,cknna,0.1,0.770916,0.336436,0.376087
3,svcca,0.1,0.709345,0.774732,0.761060
3,edit_distance_knn,0.1,0.287140,0.077040,0.085622
3,cycle_knn,0.2,0.986000,0.710900,0.728757
3,mutual_knn,0.2,0.757310,0.348720,0.377789
3,lcs_knn,0.2,4.899700,2.310700,2.494660
3,cka,0.2,0.960489,0.900667,0.908015
3,unbiased_cka,0.2,0.959493,0.897024,0.903822
3,cknna,0.2,0.762244,0.313175,0.358664
3,svcca,0.2,0.686846,0.721645,0.784746
3,edit_distance_knn,0.2,0.285040,0.069720,0.081669
3,cycle_knn,0.3,0.984100,0.735600,0.764136
3,mutual_knn,0.3,0.770620,0.399670,0.432959
3,lcs_knn,0.3,5.022100,2.598600,2.789605
3,cka,0.3,0.963073,0.931258,0.963647
3,unbiased_cka,0.3,0.962991,0.928337,0.961055
3,cknna,0.3,0.775786,0.358705,0.410664
3,svcca,0.3,0.702204,0.747668,0.823472
3,edit_distance_knn,0.3,0.296800,0.083130,0.098613
3,cycle_knn,0.4,0.983400,0.669600,0.714659
3,mutual_knn,0.4,0.742150,0.300370,0.348544
3,lcs_knn,0.4,4.764600,2.050700,2.331131
3,cka,0.4,0.949638,0.859073,0.898597
3,unbiased_cka,0.4,0.948125,0.858838,0.898507
3,cknna,0.4,0.747521,0.272451,0.335438
3,svcca,0.4,0.692360,0.690167,0.753711
3,edit_distance_knn,0.4,0.269510,0.055200,0.072457
3,cycle_knn,0.5,0.983200,0.705700,0.752074
3,mutual_knn,0.5,0.741480,0.360200,0.421570
3,lcs_knn,0.5,4.774100,2.377000,2.720306
3,cka,0.5,0.955399,0.896502,0.967158
3,unbiased_cka,0.5,0.954241,0.895236,0.964242
3,cknna,0.5,0.744585,0.322637,0.400305
3,svcca,0.5,0.696518,0.767817,0.778676
3,edit_distance_knn,0.5,0.271030,0.073120,0.094491
3,cycle_knn,0.6,0.983100,0.674100,0.718500
3,mutual_knn,0.6,0.728380,0.321130,0.360660
3,lcs_knn,0.6,4.653100,2.153400,2.391518
3,cka,0.6,0.945267,0.902177,0.913193
3,unbiased_cka,0.6,0.944134,0.899590,0.911698
3,cknna,0.6,0.733845,0.288965,0.346762
3,svcca,0.6,0.695510,0.730002,0.708566
3,edit_distance_knn,0.6,0.256950,0.062930,0.076214
3,cycle_knn,0.7,0.985400,0.693300,0.726145
3,mutual_knn,0.7,0.746970,0.339550,0.360187
3,lcs_knn,0.7,4.827600,2.261700,2.392478
3,cka,0.7,0.955706,0.913202,0.860565
3,unbiased_cka,0.7,0.954436,0.913040,0.856804
3,cknna,0.7,0.752274,0.298145,0.343683
3,svcca,0.7,0.717162,0.772554,0.789475
3,edit_distance_knn,0.7,0.277010,0.066910,0.076732
3,cycle_knn,0.8,0.982100,0.645100,0.703135
3,mutual_knn,0.8,0.724480,0.292440,0.346331
3,lcs_knn,0.8,4.626000,2.009300,2.316725
3,cka,0.8,0.949054,0.877017,0.929341
3,unbiased_cka,0.8,0.947610,0.876766,0.926601
3,cknna,0.8,0.734787,0.259107,0.327540
3,svcca,0.8,0.681802,0.690107,0.764057
3,edit_distance_knn,0.8,0.255690,0.054910,0.071504
3,cycle_knn,0.9,0.984300,0.680600,0.697641
3,mutual_knn,0.9,0.760550,0.318870,0.329794
3,lcs_knn,0.9,4.932700,2.148800,2.222726
3,cka,0.9,0.965284,0.852147,0.912257
3,unbiased_cka,0.9,0.964069,0.851865,0.884964
3,cknna,0.9,0.765182,0.290634,0.317885
3,svcca,0.9,0.707687,0.716590,0.785954
3,edit_distance_knn,0.9,0.287860,0.062150,0.066987
3,cycle_knn,1.0,0.984300,0.720200,0.740012
3,mutual_knn,1.0,0.737220,0.360530,0.385541
3,lcs_knn,1.0,4.752400,2.372500,2.525238
3,cka,1.0,0.949284,0.914012,0.938064
3,unbiased_cka,1.0,0.948053,0.912111,0.935666
3,cknna,1.0,0.746239,0.323611,0.369905
3,svcca,1.0,0.665421,0.749621,0.799284
3,edit_distance_knn,1.0,0.268570,0.071180,0.082460
4,cycle_knn,0.0,0.982400,0.676700,0.696412
4,mutual_knn,0.0,0.724610,0.301210,0.324074
4,lcs_knn,0.0,4.630100,2.051800,2.179126
4,cka,0.0,0.943366,0.893282,0.936951
4,unbiased_cka,0.0,0.942379,0.891530,0.935395
4,cknna,0.0,0.729607,0.267592,0.306966
4,svcca,0.0,0.675386,0.741039,0.749900
4,edit_distance_knn,0.0,0.256540,0.054810,0.064436
4,cycle_knn,0.1,0.982600,0.650600,0.706400
4,mutual_knn,0.1,0.740320,0.281760,0.343765
4,lcs_knn,0.1,4.765500,1.950500,2.292179
4,cka,0.1,0.949059,0.830955,0.935847
4,unbiased_cka,0.1,0.947742,0.830360,0.933557
4,cknna,0.1,0.744480,0.253229,0.326287
4,svcca,0.1,0.703552,0.729189,0.765929
4,edit_distance_knn,0.1,0.269600,0.052050,0.070114
4,cycle_knn,0.2,0.983600,0.663900,0.724992
4,mutual_knn,0.2,0.746730,0.325550,0.376467
4,lcs_knn,0.2,4.812000,2.188200,2.481446
4,cka,0.2,0.954524,0.850396,0.905347
4,unbiased_cka,0.2,0.953320,0.850087,0.905214
4,cknna,0.2,0.751462,0.285085,0.359550
4,svcca,0.2,0.711458,0.715102,0.771461
4,edit_distance_knn,0.2,0.274290,0.063080,0.080812
4,cycle_knn,0.3,0.984500,0.670700,0.697603
4,mutual_knn,0.3,0.756240,0.316500,0.341103
4,lcs_knn,0.3,4.866300,2.138800,2.291718
4,cka,0.3,0.954080,0.899059,0.912107
4,unbiased_cka,0.3,0.952850,0.898783,0.911967
4,cknna,0.3,0.759970,0.284223,0.323814
4,svcca,0.3,0.709704,0.722892,0.764824
4,edit_distance_knn,0.3,0.278950,0.061220,0.070832
4,cycle_knn,0.4,0.985900,0.696800,0.719077
4,mutual_knn,0.4,0.742890,0.350920,0.379740
4,lcs_knn,0.4,4.780300,2.342900,2.500538
4,cka,0.4,0.955239,0.870360,0.921022
4,unbiased_cka,0.4,0.953990,0.870064,0.919537
4,cknna,0.4,0.752309,0.311091,0.362714
4,svcca,0.4,0.674089,0.707111,0.775799
4,edit_distance_knn,0.4,0.271070,0.070860,0.081204
4,cycle_knn,0.5,0.982600,0.700000,0.711048
4,mutual_knn,0.5,0.737260,0.343330,0.362439
4,lcs_knn,0.5,4.752800,2.291900,2.395667
4,cka,0.5,0.953234,0.899016,0.942971
4,unbiased_cka,0.5,0.951844,0.898818,0.941440
4,cknna,0.5,0.746034,0.311658,0.346159
4,svcca,0.5,0.688045,0.759230,0.796617
4,edit_distance_knn,0.5,0.268800,0.068410,0.074981
4,cycle_knn,0.6,0.982900,0.667400,0.715389
4,mutual_knn,0.6,0.738970,0.318610,0.367148
4,lcs_knn,0.6,4.759000,2.150800,2.428050
4,cka,0.6,0.953480,0.890293,0.933684
4,unbiased_cka,0.6,0.952151,0.885372,0.930102
4,cknna,0.6,0.746804,0.287637,0.353891
4,svcca,0.6,0.702681,0.713214,0.755449
4,edit_distance_knn,0.6,0.269580,0.061150,0.077854
4,cycle_knn,0.7,0.981300,0.646400,0.692187
4,mutual_knn,0.7,0.727120,0.280870,0.314467
4,lcs_knn,0.7,4.663900,1.940100,2.134296
4,cka,0.7,0.947822,0.836195,0.843612
4,unbiased_cka,0.7,0.946514,0.835988,0.841686
4,cknna,0.7,0.731389,0.252134,0.304183
4,svcca,0.7,0.691831,0.761692,0.742364
4,edit_distance_knn,0.7,0.259560,0.051510,0.063076
4,cycle_knn,0.8,0.984000,0.661800,0.717041
4,mutual_knn,0.8,0.746670,0.312290,0.354767
4,lcs_knn,0.8,4.820300,2.108300,2.357022
4,cka,0.8,0.953880,0.836111,0.853337
4,unbiased_cka,0.8,0.952574,0.835838,0.791629
4,cknna,0.8,0.754253,0.285052,0.336874
4,svcca,0.8,0.679982,0.726165,0.764247
4,edit_distance_knn,0.8,0.276680,0.061010,0.074900
4,cycle_knn,0.9,0.984300,0.675900,0.716426
4,mutual_knn,0.9,0.723120,0.320050,0.373314
4,lcs_knn,0.9,4.626300,2.158200,2.459050
4,cka,0.9,0.945661,0.889723,0.939759
4,unbiased_cka,0.9,0.944099,0.887284,0.939637
4,cknna,0.9,0.728240,0.280844,0.352922
4,svcca,0.9,0.685672,0.681491,0.769445
4,edit_distance_knn,0.9,0.255090,0.062000,0.078054
4,cycle_knn,1.0,0.985600,0.724700,0.755186
4,mutual_knn,1.0,0.770570,0.417620,0.452574
4,lcs_knn,1.0,5.019700,2.700800,2.897741
4,cka,1.0,0.964428,0.934876,0.948746
4,unbiased_cka,1.0,0.963758,0.934660,0.948594
4,cknna,1.0,0.777035,0.375901,0.433440
4,svcca,1.0,0.712029,0.757084,0.798025
4,edit_distance_knn,1.0,0.296850,0.090930,0.106208
5,cycle_knn,0.0,0.982600,0.693600,0.723072
5,mutual_knn,0.0,0.740190,0.339710,0.375015
5,lcs_knn,0.0,4.746400,2.269200,2.462661
5,cka,0.0,0.951544,0.874098,0.904728
5,unbiased_cka,0.0,0.950352,0.870748,0.902757
5,cknna,0.0,0.748961,0.300368,0.357240
5,svcca,0.0,0.754220,0.712452,0.777299
5,edit_distance_knn,0.0,0.268220,0.065460,0.078876
5,cycle_knn,0.1,0.984500,0.696500,0.734749
5,mutual_knn,0.1,0.763090,0.368040,0.400515
5,lcs_knn,0.1,4.935300,2.418000,2.609942
5,cka,0.1,0.961434,0.894090,0.945524
5,unbiased_cka,0.1,0.960811,0.893008,0.941682
5,cknna,0.1,0.770669,0.330498,0.384913
5,svcca,0.1,0.779050,0.773383,0.798769
5,edit_distance_knn,0.1,0.288250,0.074420,0.087946
5,cycle_knn,0.2,0.980800,0.686100,0.730908
5,mutual_knn,0.2,0.729690,0.338760,0.391560
5,lcs_knn,0.2,4.678300,2.257600,2.558543
5,cka,0.2,0.948768,0.898312,0.928161
5,unbiased_cka,0.2,0.947599,0.894687,0.925740
5,cknna,0.2,0.735414,0.299529,0.376577
5,svcca,0.2,0.690702,0.750294,0.759250
5,edit_distance_knn,0.2,0.260800,0.067180,0.085260
5,cycle_knn,0.3,0.985000,0.666300,0.696796
5,mutual_knn,0.3,0.741510,0.332470,0.353680
5,lcs_knn,0.3,4.773200,2.224600,2.352105
5,cka,0.3,0.955474,0.883158,0.878432
5,unbiased_cka,0.3,0.954026,0.882890,0.875482
5,cknna,0.3,0.749275,0.290268,0.336483
5,svcca,0.3,0.706403,0.785094,0.783009
5,edit_distance_knn,0.3,0.270580,0.064400,0.074143
5,cycle_knn,0.4,0.981700,0.630500,0.709511
5,mutual_knn,0.4,0.718840,0.292330,0.349685
5,lcs_knn,0.4,4.583200,2.005100,2.327290
5,cka,0.4,0.944127,0.870170,0.906164
5,unbiased_cka,0.4,0.942847,0.869954,0.906026
5,cknna,0.4,0.723291,0.258889,0.336582
5,svcca,0.4,0.656408,0.713655,0.788122
5,edit_distance_knn,0.4,0.250180,0.055600,0.073440
5,cycle_knn,0.5,0.981100,0.643100,0.681776
5,mutual_knn,0.5,0.746990,0.277850,0.307329
5,lcs_knn,0.5,4.801600,1.918600,2.096305
5,cka,0.5,0.959139,0.875368,0.850166
5,unbiased_cka,0.5,0.958007,0.875134,0.742728
5,cknna,0.5,0.751755,0.252589,0.297166
5,svcca,0.5,0.716437,0.722989,0.761021
5,edit_distance_knn,0.5,0.272900,0.050690,0.061359
5,cycle_knn,0.6,0.981700,0.635900,0.700292
5,mutual_knn,0.6,0.733100,0.303240,0.346708
5,lcs_knn,0.6,4.712800,2.058500,2.313883
5,cka,0.6,0.947238,0.839815,0.889757
5,unbiased_cka,0.6,0.946373,0.836795,0.889620
5,cknna,0.6,0.740171,0.274670,0.327446
5,svcca,0.6,0.666239,0.717195,0.747947
5,edit_distance_knn,0.6,0.265340,0.057920,0.070897
5,cycle_knn,0.7,0.984400,0.699300,0.708090
5,mutual_knn,0.7,0.749770,0.363000,0.368688
5,lcs_knn,0.7,4.831900,2.389700,2.435080
5,cka,0.7,0.955682,0.903351,0.948353
5,unbiased_cka,0.7,0.954347,0.898454,0.948263
5,cknna,0.7,0.755854,0.321351,0.350198
5,svcca,0.7,0.696537,0.749286,0.725757
5,edit_distance_knn,0.7,0.277390,0.074550,0.078112
5,cycle_knn,0.8,0.983400,0.676400,0.716580
5,mutual_knn,0.8,0.738370,0.311150,0.368980
5,lcs_knn,0.8,4.751000,2.110900,2.432813
5,cka,0.8,0.948545,0.877008,0.934029
5,unbiased_cka,0.8,0.946917,0.876767,0.933938
5,cknna,0.8,0.747407,0.274554,0.354572
5,svcca,0.8,0.753417,0.728662,0.786043
5,edit_distance_knn,0.8,0.267820,0.059650,0.077132
5,cycle_knn,0.9,0.985300,0.738900,0.739897
5,mutual_knn,0.9,0.751780,0.391620,0.409584
5,lcs_knn,0.9,4.852800,2.562100,2.662761
5,cka,0.9,0.957913,0.910533,0.933145
5,unbiased_cka,0.9,0.956637,0.910343,0.933031
5,cknna,0.9,0.758571,0.355649,0.391677
5,svcca,0.9,0.672138,0.743734,0.774040
5,edit_distance_knn,0.9,0.278300,0.082940,0.091069
5,cycle_knn,1.0,0.984000,0.706500,0.736248
5,mutual_knn,1.0,0.767450,0.343270,0.383547
5,lcs_knn,1.0,4.995800,2.280600,2.518247
5,cka,1.0,0.962179,0.880717,0.954640
5,unbiased_cka,1.0,0.960891,0.880484,0.954573
5,cknna,1.0,0.772844,0.306284,0.362428
5,svcca,1.0,0.720671,0.713428,0.763114
5,edit_distance_knn,1.0,0.293320,0.068170,0.081757
6,cycle_knn,0.0,0.982900,0.709200,0.737669
6,mutual_knn,0.0,0.753790,0.370100,0.400184
6,lcs_knn,0.0,4.872600,2.446100,2.609442
6,cka,0.0,0.956377,0.896429,0.919533
6,unbiased_cka,0.0,0.954946,0.896215,0.919365
6,cknna,0.0,0.755399,0.333671,0.387981
6,svcca,0.0,0.706406,0.748546,0.785117
6,edit_distance_knn,0.0,0.282150,0.076180,0.089386
6,cycle_knn,0.1,0.983700,0.736800,0.762907
6,mutual_knn,0.1,0.763930,0.409260,0.441245
6,lcs_knn,0.1,4.942800,2.651100,2.839774
6,cka,0.1,0.958339,0.946423,0.946644
6,unbiased_cka,0.1,0.958248,0.943689,0.941436
6,cknna,0.1,0.771382,0.370869,0.426333
6,svcca,0.1,0.688206,0.752370,0.836138
6,edit_distance_knn,0.1,0.286960,0.087870,0.101756
6,cycle_knn,0.2,0.987400,0.698200,0.744584
6,mutual_knn,0.2,0.777650,0.333060,0.386789
6,lcs_knn,0.2,5.083600,2.241100,2.534726
6,cka,0.2,0.966563,0.836294,0.949246
6,unbiased_cka,0.2,0.965974,0.822136,0.941429
6,cknna,0.2,0.782485,0.295901,0.366772
6,svcca,0.2,0.707219,0.772363,0.778952
6,edit_distance_knn,0.2,0.303420,0.065930,0.083697
