seed,metric,frac_overlap,metric_overlap,metric_ood_one,metric_ood_all_mnist,metric_ood_all_svhn
4,edit_distance_knn,0.8,0.759425,0.756600,0.755840,0.752447
5,cycle_knn,0.2,0.659000,0.368250,0.558900,0.281077
5,mutual_knn,0.2,0.206800,0.069950,0.121660,0.041760
5,lcs_knn,0.2,0.345000,0.142500,0.214600,0.092578
5,cka,0.2,0.774343,0.299888,0.507953,0.452638
5,unbiased_cka,0.2,0.769309,0.295221,0.507460,0.452252
5,cknna,0.2,0.182016,0.073402,0.114921,0.041850
5,svcca,0.2,0.783529,0.329509,0.541310,0.508885
5,edit_distance_knn,0.2,0.756200,0.752563,0.754070,0.751921
5,cycle_knn,1.0,0.724000,-1.000000,0.668000,0.392056
5,mutual_knn,1.0,0.273540,-1.000000,0.166350,0.070963
5,lcs_knn,1.0,0.462000,-1.000000,0.283200,0.149969
5,cka,1.0,0.676541,-1.000000,0.714759,0.657863
5,unbiased_cka,1.0,0.672514,-1.000000,0.714392,0.657579
5,cknna,1.0,0.265205,-1.000000,0.158572,0.066240
5,svcca,1.0,0.476396,-1.000000,0.661801,0.648647
5,edit_distance_knn,1.0,0.761820,-1.000000,0.755570,0.752896
5,cycle_knn,0.6,0.682000,0.440750,0.621200,0.319722
5,mutual_knn,0.6,0.232467,0.097400,0.143420,0.050876
5,lcs_knn,0.6,0.414000,0.191750,0.247700,0.112170
5,cka,0.6,0.687646,0.361202,0.598252,0.515007
5,unbiased_cka,0.6,0.682714,0.354228,0.597768,0.514652
5,cknna,0.6,0.224806,0.090619,0.138493,0.050984
5,svcca,0.6,0.533709,0.400077,0.563338,0.578063
5,edit_distance_knn,0.6,0.759567,0.753425,0.754860,0.752228
5,cycle_knn,0.0,-1.000000,0.333000,0.555400,0.262869
5,mutual_knn,0.0,-1.000000,0.059820,0.119210,0.038748
5,lcs_knn,0.0,-1.000000,0.124000,0.213000,0.084896
5,cka,0.0,-1.000000,0.286655,0.418507,0.403423
5,unbiased_cka,0.0,-1.000000,0.282768,0.417968,0.403008
5,cknna,0.0,-1.000000,0.063950,0.115196,0.040759
5,svcca,0.0,-1.000000,0.359910,0.491997,0.485322
5,edit_distance_knn,0.0,-1.000000,0.752220,0.753880,0.751690
5,cycle_knn,0.4,0.666000,0.408500,0.566500,0.273817
5,mutual_knn,0.4,0.215650,0.083783,0.120740,0.043028
5,lcs_knn,0.4,0.365000,0.172000,0.216100,0.097342
5,cka,0.4,0.715372,0.333703,0.582849,0.452716
5,unbiased_cka,0.4,0.710085,0.328229,0.582423,0.452244
5,cknna,0.4,0.199583,0.085563,0.112565,0.042274
5,svcca,0.4,0.610385,0.392362,0.533409,0.512063
5,edit_distance_knn,0.4,0.757450,0.753317,0.753960,0.751779
5,cycle_knn,0.8,0.690500,0.551000,0.645700,0.361363
5,mutual_knn,0.8,0.238775,0.133800,0.148260,0.062527
5,lcs_knn,0.8,0.412500,0.237000,0.255400,0.137754
5,cka,0.8,0.673067,0.449931,0.692794,0.604579
5,unbiased_cka,0.8,0.668580,0.440845,0.692402,0.604258
5,cknna,0.8,0.225098,0.121189,0.138998,0.061607
5,svcca,0.8,0.481234,0.458808,0.606638,0.629266
5,edit_distance_knn,0.8,0.759350,0.754250,0.754660,0.752528
6,cycle_knn,0.2,0.663000,0.364625,0.573700,0.269822
6,mutual_knn,0.2,0.208200,0.071200,0.124690,0.039743
6,lcs_knn,0.2,0.372000,0.144500,0.217300,0.088084
6,cka,0.2,0.813029,0.286698,0.447003,0.465872
6,unbiased_cka,0.2,0.809140,0.282067,0.446375,0.465522
6,cknna,0.2,0.189650,0.075451,0.118038,0.042145
6,svcca,0.2,0.870179,0.327777,0.533983,0.479254
6,edit_distance_knn,0.2,0.757600,0.752700,0.753700,0.751771
6,cycle_knn,0.0,-1.000000,0.323200,0.579000,0.221573
6,mutual_knn,0.0,-1.000000,0.057630,0.126710,0.031861
6,lcs_knn,0.0,-1.000000,0.121400,0.227200,0.072872
6,cka,0.0,-1.000000,0.278845,0.505125,0.361657
6,unbiased_cka,0.0,-1.000000,0.274992,0.504519,0.361247
6,cknna,0.0,-1.000000,0.063399,0.122203,0.033521
6,svcca,0.0,-1.000000,0.332222,0.554097,0.439775
6,edit_distance_knn,0.0,-1.000000,0.752230,0.754230,0.751533
6,cycle_knn,0.8,0.711750,0.540500,0.630400,0.348763
6,mutual_knn,0.8,0.241675,0.132400,0.143990,0.058274
6,lcs_knn,0.8,0.413750,0.258500,0.257500,0.126882
6,cka,0.8,0.672506,0.409063,0.466767,0.574457
6,unbiased_cka,0.8,0.667996,0.399380,0.466119,0.574158
6,cknna,0.8,0.229639,0.120163,0.140925,0.059640
6,svcca,0.8,0.503476,0.442981,0.584595,0.525012
6,edit_distance_knn,0.8,0.759125,0.755400,0.754950,0.752524
6,cycle_knn,0.6,0.681333,0.441500,0.618700,0.327597
6,mutual_knn,0.6,0.236333,0.095850,0.144150,0.053331
6,lcs_knn,0.6,0.417333,0.186500,0.246700,0.117471
6,cka,0.6,0.687643,0.361436,0.515124,0.573158
6,unbiased_cka,0.6,0.682555,0.354504,0.514518,0.572847
6,cknna,0.6,0.226845,0.100908,0.139493,0.053803
6,svcca,0.6,0.576153,0.400635,0.577557,0.520147
6,edit_distance_knn,0.6,0.758800,0.753575,0.754560,0.752332
6,cycle_knn,0.4,0.689000,0.395667,0.584300,0.264060
6,mutual_knn,0.4,0.223350,0.083717,0.128080,0.040032
6,lcs_knn,0.4,0.414000,0.165500,0.224300,0.088084
6,cka,0.4,0.727455,0.314357,0.432341,0.418801
6,unbiased_cka,0.4,0.722241,0.308816,0.431727,0.418448
6,cknna,0.4,0.204265,0.089052,0.122952,0.041474
6,svcca,0.4,0.604723,0.368125,0.523455,0.499575
6,edit_distance_knn,0.4,0.759350,0.753250,0.754310,0.751717
6,cycle_knn,1.0,0.735000,-1.000000,0.681700,0.418562
6,mutual_knn,1.0,0.278340,-1.000000,0.183130,0.079133
6,lcs_knn,1.0,0.466600,-1.000000,0.306200,0.167909
6,cka,1.0,0.691626,-1.000000,0.672318,0.701240
6,unbiased_cka,1.0,0.687870,-1.000000,0.671738,0.700997
6,cknna,1.0,0.258828,-1.000000,0.175883,0.075486
6,svcca,1.0,0.497196,-1.000000,0.612768,0.615539
6,edit_distance_knn,1.0,0.761560,-1.000000,0.756340,0.753392
7,cycle_knn,0.2,0.727000,0.352875,0.533900,0.274278
7,mutual_knn,0.2,0.226700,0.066238,0.108930,0.039989
7,lcs_knn,0.2,0.396000,0.138750,0.191700,0.088967
7,cka,0.2,0.768595,0.273207,0.349103,0.423221
7,unbiased_cka,0.2,0.762760,0.268479,0.348530,0.422817
7,cknna,0.2,0.214580,0.071091,0.107446,0.040635
7,svcca,0.2,0.829529,0.322699,0.497059,0.489990
7,edit_distance_knn,0.2,0.759400,0.752613,0.753320,0.751683
7,cycle_knn,0.0,-1.000000,0.328300,0.553100,0.247388
7,mutual_knn,0.0,-1.000000,0.058420,0.111930,0.036340
7,lcs_knn,0.0,-1.000000,0.122500,0.204500,0.084627
7,cka,0.0,-1.000000,0.276659,0.379978,0.392798
7,unbiased_cka,0.0,-1.000000,0.272759,0.379423,0.392337
7,cknna,0.0,-1.000000,0.063296,0.107245,0.035749
7,svcca,0.0,-1.000000,0.336936,0.495964,0.483170
7,edit_distance_knn,0.0,-1.000000,0.752280,0.753860,0.751560
7,cycle_knn,0.8,0.676000,0.593000,0.566000,0.330939
7,mutual_knn,0.8,0.234650,0.156400,0.127020,0.052670
7,lcs_knn,0.8,0.400250,0.285000,0.226200,0.116587
7,cka,0.8,0.647403,0.429149,0.454820,0.535302
7,unbiased_cka,0.8,0.642366,0.418100,0.454222,0.534956
7,cknna,0.8,0.225032,0.141297,0.121581,0.053187
7,svcca,0.8,0.478762,0.467922,0.566587,0.552450
7,edit_distance_knn,0.8,0.758700,0.755450,0.754420,0.752282
7,cycle_knn,0.6,0.683667,0.470750,0.570200,0.278926
7,mutual_knn,0.6,0.222200,0.106325,0.123630,0.042294
7,lcs_knn,0.6,0.379000,0.203000,0.216500,0.096420
7,cka,0.6,0.670974,0.354062,0.518316,0.443282
7,unbiased_cka,0.6,0.665514,0.346662,0.517792,0.442902
7,cknna,0.6,0.210081,0.108644,0.122459,0.042690
7,svcca,0.6,0.566224,0.385303,0.537383,0.496664
7,edit_distance_knn,0.6,0.758433,0.753525,0.753930,0.751667
7,cycle_knn,0.4,0.661500,0.400167,0.585300,0.283344
7,mutual_knn,0.4,0.214100,0.083717,0.128660,0.043512
7,lcs_knn,0.4,0.376000,0.163667,0.219800,0.095959
7,cka,0.4,0.695803,0.303329,0.358280,0.427737
7,unbiased_cka,0.4,0.689758,0.297377,0.357639,0.427244
7,cknna,0.4,0.195932,0.086628,0.125168,0.045497
7,svcca,0.4,0.585859,0.346480,0.498484,0.477745
7,edit_distance_knn,0.4,0.758400,0.753333,0.754280,0.751840
7,cycle_knn,1.0,0.729000,-1.000000,0.683600,0.388868
7,mutual_knn,1.0,0.273360,-1.000000,0.175470,0.069803
7,lcs_knn,1.0,0.458000,-1.000000,0.295500,0.152543
7,cka,1.0,0.678367,-1.000000,0.763735,0.577086
7,unbiased_cka,1.0,0.674366,-1.000000,0.763476,0.576716
7,cknna,1.0,0.259266,-1.000000,0.170822,0.067330
7,svcca,1.0,0.504242,-1.000000,0.654145,0.629873
7,edit_distance_knn,1.0,0.761960,-1.000000,0.756090,0.753135
8,cycle_knn,0.8,0.708750,0.564500,0.637600,0.385641
8,mutual_knn,0.8,0.238675,0.139200,0.154410,0.066553
8,lcs_knn,0.8,0.411500,0.257000,0.261100,0.140980
8,cka,0.8,0.653457,0.552566,0.768494,0.584095
8,unbiased_cka,0.8,0.648516,0.545539,0.768281,0.583824
8,cknna,0.8,0.234439,0.127544,0.147658,0.065887
8,svcca,0.8,0.501098,0.501180,0.617903,0.576468
8,edit_distance_knn,0.8,0.759950,0.753800,0.754860,0.752762
8,cycle_knn,0.0,-1.000000,0.326400,0.552400,0.247772
8,mutual_knn,0.0,-1.000000,0.060380,0.115040,0.036770
8,lcs_knn,0.0,-1.000000,0.119000,0.199900,0.081553
8,cka,0.0,-1.000000,0.280873,0.315597,0.395386
8,unbiased_cka,0.0,-1.000000,0.276989,0.314976,0.394958
8,cknna,0.0,-1.000000,0.065328,0.108478,0.037564
8,svcca,0.0,-1.000000,0.353962,0.521769,0.469201
8,edit_distance_knn,0.0,-1.000000,0.752120,0.753720,0.751644
8,cycle_knn,0.6,0.659667,0.488750,0.606500,0.329940
8,mutual_knn,0.6,0.214100,0.100900,0.138620,0.054160
8,lcs_knn,0.6,0.372000,0.194500,0.238000,0.118623
8,cka,0.6,0.660843,0.412158,0.624156,0.582364
8,unbiased_cka,0.6,0.655125,0.405737,0.623814,0.582048
8,cknna,0.6,0.201155,0.089481,0.132229,0.053936
8,svcca,0.6,0.542685,0.457001,0.586859,0.574682
8,edit_distance_knn,0.6,0.758567,0.753675,0.754440,0.752339
8,cycle_knn,1.0,0.720000,-1.000000,0.657400,0.437231
8,mutual_knn,1.0,0.261400,-1.000000,0.162150,0.081242
8,lcs_knn,1.0,0.439200,-1.000000,0.274600,0.169714
8,cka,1.0,0.664253,-1.000000,0.792435,0.706720
8,unbiased_cka,1.0,0.660189,-1.000000,0.792191,0.706507
8,cknna,1.0,0.247695,-1.000000,0.152699,0.079962
8,svcca,1.0,0.496367,-1.000000,0.626685,0.653137
8,edit_distance_knn,1.0,0.760040,-1.000000,0.755510,0.753415
8,cycle_knn,0.4,0.668000,0.411000,0.594600,0.269361
8,mutual_knn,0.4,0.210400,0.082833,0.129980,0.039551
8,lcs_knn,0.4,0.375500,0.158667,0.232200,0.090081
8,cka,0.4,0.690397,0.327577,0.553250,0.500230
8,unbiased_cka,0.4,0.684280,0.321911,0.552858,0.499887
8,cknna,0.4,0.197237,0.082163,0.127159,0.039827
8,svcca,0.4,0.645893,0.366505,0.533193,0.478870
8,edit_distance_knn,0.4,0.757850,0.752517,0.754360,0.751817
8,cycle_knn,0.2,0.712000,0.378875,0.588700,0.244660
8,mutual_knn,0.2,0.214700,0.071325,0.126480,0.036405
8,lcs_knn,0.2,0.394000,0.149750,0.220800,0.082975
8,cka,0.2,0.755643,0.318581,0.672831,0.395317
8,unbiased_cka,0.2,0.749424,0.314191,0.672530,0.394899
8,cknna,0.2,0.193434,0.075323,0.119554,0.036583
8,svcca,0.2,0.790513,0.368440,0.578849,0.460873
8,edit_distance_knn,0.2,0.758800,0.752862,0.753840,0.751679
9,cycle_knn,0.8,0.681750,0.576500,0.635000,0.334780
9,mutual_knn,0.8,0.239275,0.147800,0.155620,0.054729
9,lcs_knn,0.8,0.420750,0.272000,0.263900,0.118623
9,cka,0.8,0.652569,0.413199,0.594609,0.535074
9,unbiased_cka,0.8,0.647468,0.402503,0.594206,0.534740
9,cknna,0.8,0.236400,0.139979,0.145407,0.053095
9,svcca,0.8,0.488831,0.464347,0.592718,0.546199
9,edit_distance_knn,0.8,0.760150,0.755900,0.755130,0.752286
9,cycle_knn,0.4,0.673000,0.383000,0.664100,0.287953
9,mutual_knn,0.4,0.218000,0.077000,0.160690,0.044660
9,lcs_knn,0.4,0.382500,0.150667,0.272800,0.100300
9,cka,0.4,0.707172,0.320080,0.595682,0.504679
9,unbiased_cka,0.4,0.701254,0.314486,0.595181,0.504356
9,cknna,0.4,0.203669,0.078603,0.153735,0.045131
9,svcca,0.4,0.632622,0.350335,0.565146,0.526595
9,edit_distance_knn,0.4,0.758900,0.752533,0.755570,0.751990
9,cycle_knn,0.0,-1.000000,0.322600,0.574800,0.269630
9,mutual_knn,0.0,-1.000000,0.056490,0.123260,0.039928
9,lcs_knn,0.0,-1.000000,0.120200,0.218600,0.089544
9,cka,0.0,-1.000000,0.261427,0.448960,0.425473
9,unbiased_cka,0.0,-1.000000,0.257479,0.448290,0.425106
9,cknna,0.0,-1.000000,0.062883,0.117572,0.041428
9,svcca,0.0,-1.000000,0.339883,0.524544,0.486104
9,edit_distance_knn,0.0,-1.000000,0.752200,0.754100,0.751686
9,cycle_knn,0.2,0.675000,0.353875,0.586700,0.303934
9,mutual_knn,0.2,0.225500,0.067938,0.127740,0.046862
9,lcs_knn,0.2,0.394000,0.138500,0.227600,0.104026
9,cka,0.2,0.786587,0.284210,0.559386,0.516395
9,unbiased_cka,0.2,0.781584,0.279658,0.558924,0.516043
9,cknna,0.2,0.195090,0.071383,0.122202,0.048679
9,svcca,0.2,0.847927,0.345906,0.546889,0.516913
9,edit_distance_knn,0.2,0.759900,0.752575,0.754420,0.752067
9,cycle_knn,1.0,0.711000,-1.000000,0.705000,0.411955
9,mutual_knn,1.0,0.267100,-1.000000,0.185890,0.073598
9,lcs_knn,1.0,0.462800,-1.000000,0.320100,0.155962
9,cka,1.0,0.675115,-1.000000,0.681515,0.602770
9,unbiased_cka,1.0,0.671005,-1.000000,0.681007,0.602457
9,cknna,1.0,0.254887,-1.000000,0.178427,0.070269
9,svcca,1.0,0.481656,-1.000000,0.646723,0.628437
9,edit_distance_knn,1.0,0.761500,-1.000000,0.756690,0.753223
9,cycle_knn,0.6,0.675667,0.464250,0.653400,0.323794
9,mutual_knn,0.6,0.231600,0.106900,0.158670,0.051010
9,lcs_knn,0.6,0.405667,0.205250,0.267900,0.114474
9,cka,0.6,0.670708,0.358110,0.594002,0.541880
9,unbiased_cka,0.6,0.665158,0.350759,0.593460,0.541535
9,cknna,0.6,0.216177,0.103281,0.149412,0.052324
9,svcca,0.6,0.504554,0.416316,0.579781,0.542641
9,edit_distance_knn,0.6,0.759367,0.754250,0.755420,0.752190
